LUK.1.75	Nauguu vadanaunee nau chuwuu hathaāhede, vahee hesee hadenaededaunene. 
LUK.1.76	Nau nananin, dāeyaunaa, haeyāhe Hejavaa haudnethane: hanau nananin hadnedauwaudauwu Vahadāde hadnesaanudene hevaunaa; 
LUK.1.77	Hadvāde haeyaude hadnenanedanedaunee hededane hadjaegudanauwunaude hewauchudaudenenenau, 
LUK.1.78	Hehethee havathee hauwunaunadede Hāsaunaunene; nanaa Naugusaje hehethee hejavaa hadnenauujādaunānauau, 
LUK.1.79	Hadvenaude hesee hathāetheaugunethe hadauveeyaunee nau hadaudugauyāsaa gaujauaudahede, hadnedauwaudauau hauauthene hesee hadaudādauyaunee. 
LUK.1.80	Nau dāeyaunaa haeeseau, nau hevadathuwu haedāeaune, nau haenaadaude hadaunechaudanee haunaude hesee hadneenauhauthethāde Israel.
LUK.2.1	Nau hethauwuu hena hese hauchuwude haeneāsanau hehethee Caesar Augustus henee vahee henanedanede hadnayāadee. 
LUK.2.2	(Nau nuu nayāadede haenedauwunesede deauchuwunanenede Cyrenius Syria.) 
LUK.2.3	Nau vahee haeauāchaudene hadnayāadee haunauude hanesāde hesee nehayau hededan. 
LUK.2.4	Nau Joseph jea haeyehau hehethee Gananee, hehethee hedan Nazareth, jedauwuu Judea, jedauwuu hededan David Bethlehem neseee, (hanau naadahagu hedauauwunene nau nedānee David,) 
LUK.2.5	Hadnethenayāade naguu Mareheau heauthehewauthādaune hadnewaune wauwu haeehāthane heee henesaune. 
LUK.2.6	Nau hethauwuu, henee hajesenausunanedauthee, hese haevadauaunau hadneejanesāde. 
LUK.2.7	Nau hanaāejanesāde henedauwusaune heau, nau haeajetha, nau haeesevana hewauchuhauchave nedau vethehenethe; hanau haeneau vethehedaunauauwuu. 
LUK.2.8	Nau hena vavade vedauauwuu haudānajauāhehauau haeaudenauau, haeaunaunehanauau haeaunauyauhauvanauau hedajauanenau vegau. 
LUK.2.9	Nau, wauhā, Vahadāde hedautheaune haeedasā, nau havathee haeseenauasāaunauau Vahadānith; nau haevasenāthajaunauau. 
LUK.2.10	Nau hautheaun jevanāthajauau hathāhaugaunee: hanau, naune, nauuchaudaunathana hethadee waunauyauau havathee neethajaude, nanaa heee vahee henanedanede. 
LUK.2.11	Heee nananena janesee nuu desenee hededan David Henayauthāhe, nananede Chris Vahadāde. 
LUK.2.12	Nau nuu hadneaenauwuna; Nananena hadveehauna dāeyaunaa hanajehede, saesee hewauchuhauchave nedauvethehethee. 
LUK.2.13	Nau nauhauhaunee hena haewauthanauau hejavaa hautheaunauau nauguu naa hautheau haevaveenethedaunanauau Hejavaneauthu, nau hasenehehaugaunee, 
LUK.2.14	Havathee hauwaunede hesee Hejavaneauthau hejavaa, nau dasee vedauauwuu nanethauaunee, hethadee hathanavana henanedanede. 
LUK.2.15	Nau hethauwuu, hautheaunauau haejaenauthā hesee hejavaa, Wauhā hadeehaunau Bethlehem, hanathadagaunee nuu haudānajauāhehauau, nau nauhaudauwuu nuu hayewhu javeauau, nanaa Vahadāde hāāedauwunādaunene. 
LUK.2.16	Nau haenauchuhanauusanauau, nau haeveehanauau Mare nau Joseph, nau dāeyaunauau haesaeseene hewauchuhauchauwauauwuu henee nedauvethehenethe hewauchuhauchāve. 
LUK.2.17	Nau hāenauhauwauthee, haeneānauthedanauau nuu hathauthedaunāhethee heee dāeyaunauau. 
LUK.2.18	Nau vahee hathāenedauvade haegaugauanadauwu henee hayauhuhau nuu hathauthedaunāthee haudānajauāhehau. 
LUK.2.19	Nau Mare haeaunaunede vahee nuu hayauhuhau, nau haegaugauanade hedahaa. 
LUK.2.20	Nau haudānajauāhehauau haejaesanauau, haevaveenethedaunanauau nau haevaveenethedaunanauau Hejavaneauthu heee vahee hanathadauvathee nau hathauhauthāthee, neethāedauwunāhethee. 
LUK.2.21	Nau hāenasaudauchunesee hadneegauguusede dāeyaunaa heneseede Jesus, haseadagu nuu haseede haenaneeseāde hautheaunau haunauau deejethāsee. 
LUK.2.22	Nau hesee hāewaudeauchaude hasaunee hedauchuwude Moses hāevadauaunee, haeyehauthanauau hesee Dadaunedan hadjenanauwunauthee Vahadāhenith; 
LUK.2.23	(Hathauthaunauhunee hauchuwudaunaa Vahadāde, Dajee haunauahee henee nedauwusau vadade hadnethade hesee Vahadāhenith:) 
LUK.2.24	Nau hadnausāyaudenee neesenehedaunee hauchuwudaunaa Vahadāde, Hanesethee vedāenauau, wauāthe hanesethee neauthuvedāesaunauau. 
LUK.2.25	Nau, naune, hena henane haeanedau Dādaunedan, Simeon haenaneeseede; nau naa henane haechuvā nau haeethauwuthajau, haeejauwuwude hadneneethajauthee Israel: nau Vadanauwauthauwu haethāsade. 
LUK.2.26	Nau haeeauthedaunaa Vadanauwauthauwu, henee hadjenauhaudauau gaujauaudahede, haunaude hadnauhauwaude Vahadāhenith Chris. 
LUK.2.27	Nau haejeheenauusa Vadanauwauthauwu jedauwuu Vadannauauwuu: nau hāene henehā Hejavaeneauthusau jedanāde hadnesehāde thauguu hasauau hauchuwude, 
LUK.2.28	Hanaāejavethenauanaude hejadenaa, nau haevaveenethedauna Hejavaneauthu nau hanaāenehede, 
LUK.2.29	Vahadāhene, hewaunehaa nanehāejenanaude hauwauwaunave hadnaudauau nanethauaunee, hasauau hadanadede: 
LUK.2.30	Heee nasesā naunauhauwauau havāde Henayauthāhe, 
LUK.2.31	Naa nananin hadnesaanudene hathaāhedaunee vahee henanedanede; 
LUK.2.32	Hesee hadneesenee Hathāauau henanedanede, nau havathee hadnanedanede Israel. 
LUK.2.33	Nau Joseph nau henaune haegaugauanadauwu hena hayauhuhau hanasenehethavathe. 
LUK.2.34	Nau Simeon haevevethasa, nau haeāedauwuna Mareheau henaune, Naune, Naa dāeyaunaa haneejenanade hadneaunenauaudenenee nau hadneejaegauhadenenee hauwauhuu Israel; nau hanau nauhauthethau hadnevathevade; 
LUK.2.35	(Haa, gaugauchu hadneegauchuguhune nehayau havadathuvaa jea;) henee gaugauuthajaudenau hauwauhuu vadauhau hadneauthasuu. 
LUK.2.36	Nau hena haenesā Anna, haeyāhe, hedaunau Phanuel, hanaadāde Aser: haewauthanenau hejajenewau, nau haenethenaedeva hechu nesaudauchu jajene hehethee neeesede; 
LUK.2.37	Nau haeenevesāne heee nasaudausauau yānenee jajene, nananede haeejethauunaude vadannauauwuu, hau haenesedauna Hejavaeneauthu nauguu naugauyaude nau vevethahede dajāee nau hesee. 
LUK.2.38	Nau haejejedā heee haevaveene jea Vahadāhenith, nau haeheauthedauna vahee nethāejauwuwudethee jauaudaunauthadede jedauwuu Dādaunedan. 
LUK.2.39	Nau hāesedauthee vahee hayauhuhau hasauau hauchuwude Vahadāde, haejaesanauau hesee Gananee, hadahethee hedan Nazareth. 
LUK.2.40	Nau dāeyaunaa haeeseau, nau haedāeaune hevadathuwu, haeechauchaunaude haeyaude: nau Hejavaneauthu vadaude haethāsade. 
LUK.2.41	Nau wauhā henehā haeehaunenau hesee Dādaunedan hadauchuvejanenee vasevadanesee Hadavechauthadede. 
LUK.2.42	Nau denesenenee hejajenewau, haeehaunauau hesee Dādaunedan hanau nesedaudenee vasevadanesee. 
LUK.2.43	Nau hese hāevadauaunee, hāejāesathee, dāeyaunaa Hejavaneauthusau haenasedauusa Dādaunedan; nau Joseph nau henaune haejaenauwu. 
LUK.2.44	Hau henanedaa haenehauvā hathanauwauhaugaunee, nau haejanaugudaunee; hanaāenaudehauthee henedauānene nau henedaehāhene. 
LUK.2.45	Nau hāejeveehauthee, haejaesanauau hesee Dādaunedan, daunaudehauthee. 
LUK.2.46	Nau hethauwuu hāenasese hanaāeveehauthee jedauwuu vadannauauwuu, haetheaugune nahethāe hauthedahehau, haejaatheha, nau haenaunaudedauna. 
LUK.2.47	Nau vahee hathāenedauwauthāthee haegaugauanadauwu hedaeyaunene nau hedauchuhanehedaunene. 
LUK.2.48	Nau hāenauhauwauthee, haegaugauanavanauau: nau henaune, Nā, naudu hanesehāane? hathāhuk, naune hāsaunau nau nananenau nenaudehane nejeneethajaunee. 
LUK.2.49	Nau hathauhuk, naudu haenaudehena? gauhajaene nauchāe wauwu hanedaudauwau Nāsaunau henesethaude? 
LUK.2.50	Nau haejaenauwu hasenehethāthee. 
LUK.2.51	Nau hanaāenethaunaude, nau haenauusanauau Nazareth, nau haeethauwaudaunā: hau henaune haeaunaunedene vahee nuu nehedaunau hedahaa. 
LUK.2.52	Nau Hejavaneathusau haeneenaneaune hedaeyau nau hajedāde nau vechauthaude Hejavaneauthu nau henanedanede.
LUK.3.1	Wauhā yauthaunenee jajene wauwu neeenajanede Tiberius Caesar, Pontius Pinade nausunajawaudauau Judea, nau Herod nanajawaudauau Gananee, nau henauhauwauau Theneb nanajawaudauau Iturea nau vedauauwuu Trachonitis, nau Lysanias naja Abilene, 
LUK.3.2	Annas nau Caiaphas vevethahenajanauau, Hejavaneauthu nanadede haeedasaa Jaun heau Zacharias nauaunee. 
LUK.3.3	Nau haeedade vahee vedauauwuu hanathaudanee Jordan, haeauthedaude dusaahede haudneaugauthuu gaugauuthajaudenau hadneegudanee wauchudaudenau; 
LUK.3.4	Naathauthaunauhuu wauthaunauhanaa hedanadede Esaias haeyāhe, Jasaye haevasenehe nauaunee, Hesaanuu hathaāhede Vahadāhede, nesedee hevau chwuwuu. 
LUK.3.5	Hadauchugauaudayauau hadnechauchaunaa, nau hadauchāe hauane nau jauaudane hadjananee, nau jajāvāe hadchuvanee, nau hadauhauauyauau bau
LUK.3.6	Nau vahee henanedanede hadnauhaudauau Hejavaneathu hedenayauthaunene. 
LUK.3.7	Haenaāenehethaude waunauthanee henanedanede henee hedasādaunau haddusaanaude, Hau hedenaededaunenau seseyānauau, hanaa hāedauwunādaunenau haddaugauhudauwuna nauthee hasenaunaude hadnauusanauau? 
LUK.3.8	Hethadee nesedee hadeheaenaunee hadnaugauthuu haugaugauuthajaudenenau jevaauthenehee hadahenauau, hāsaunaunene Abraham: hanau nāedauwunathana, Hejavaneauthau neene nesehaude nuu hauunaugānau Abraham hedāeyaunewau. 
LUK.3.9	Nau wauhā jea hauunauchu janenanee hethājee hauhaudee: vahee hauhaudee jeneeaudehuk vevenaudenau haddauwauhude, nau hadneewaudedaunaunee. 
LUK.3.10	Nau henanedanau haenaudedaunaa, hauddusedaune? hathāhuk. 
LUK.3.11	Hanaāāedauwunaude, Daun nanesevechudaunade, jevena daun janevechudaunenith; nau daun hevethenede jenaasedaude, hahagu. 
LUK.3.12	Wauhā haenaāenuusathee hauāyāhehauau haddusaahethee, Hechauhauthethāhe hauddusedaune, hathāhuk, 
LUK.3.13	Nau hathāhaugaunee, javaauthaunaudaunāthe henee nethautheavane. 
LUK.3.14	Nau vanenanenau hanaasedaunethe, hanaasenehethāde, Nau haddusedaune, hathāhuk? Nau javaauthasenehaa henaneda, hathāhaugaunee, javaauthenanedaunevaa henaneda, nau hadnanethauaunahedava haunaudaunadenenau. 
LUK.3.15	Nau henanedanau hathanavāhuk, nau vahee henanedanede haegaugauanavaa hedāhenenau Jaun wauau Chris haenane, nau wauāthe hajee; 
LUK.3.16	Jaun hanaāauchuhanehethaude, hathauhuk vahee, Hadneedusaanathana heee naje; hau hanesāde javaānaudāde javaāhenau jaunaude hewauhugu hewauaunaa nāhauwuneaugunavane, hadneedusaanāna heee Hejavaneauthu Vadanauwauthauwu heee heseda. 
LUK.3.17	Henaunasāhau nanewauunauau, nau hadgaunauhauau heyauthee nedauthauayāde, nau hadnauānauau wauchuunethauauhanau nedauthānauau jenayaunau; hau jenethauayaunau hadvadauchauauau hesedaa nedaujesaudaunahee. 
LUK.3.18	Nau waunauthanee hanasejāesaunee hayauhuhau hanathauthedaunaude henanedanau. 
LUK.3.19	Hau Herod naja haeaunaunewau heee Herodias henauhauwauau Thenebeau henenene, nau vahee hathāewausaunee hanasedaude Herod, 
LUK.3.20	Haewauhaunene nuu vahee henee dauaugauhude Jauneau duguhunauauwuu. 
LUK.3.21	Wauhā hāevahesedusaahedaunee henanedanede, hethauwuu henee Hejavaneauthusau haenethedusaā, nau haeevevetha, hejavaa hanaāegaunanenee, 
LUK.3.22	Nau Hejavaneauthuvadanauwauthauwu haejejanauhusane hedanayaunaa hedanayau haenaasaunee waude vedāene nau hanadede haejenauusa hehethee hejavaa, hasenehehuk, Nananene vechauthauau Nāa, nananene vaveenethedaunathane. 
LUK.3.23	Nau Hejavaneauthusau nehayau wauwu wauau hanasauau jajeneva, hanane (hathanavade) heau Joseph, nananenith heau Heli, 
LUK.3.24	Nananenith heau Matthat, nananenith heau Levi, nananenith heau Melchi, nananenith heau Janna, nananenith heau Joseph, 
LUK.3.25	Nananenith heau Mattathias, nananenith heau Amos, nananenith heau Naum, nananenith heau Esli, nananenith heau Nagge, 
LUK.3.26	Nananenith heau Maath, nananenith heau Mattathias, nananenith heau Semei, nananenith heau Joseph, nananenith heau Juda, 
LUK.3.27	Nananenith heau Jonanna, nananenith heau Rhesa, nananenith heau Zorobabel, nananenith heau Salathiel, nananenith heau Neri, 
LUK.3.28	Nananenith heau Melchi, nananenith heau Addi, nananenith heau Cosam, nananenith heau Elmodam, nananenith heau Er, 
LUK.3.29	Nananenith heau Jose, nananenith heau Eliezer, nananenith heau Jorim, nananenith heau Matthat, nananenith heau Levi, 
LUK.3.30	Nananenith heau Simeon, nananenith heau Juda, nananenith heau Joseph, nananenith heau Jonan, nananenith heau Eliakim, 
LUK.3.31	Nananenith heau Melea, nananenith heau Menan, nananenith heau Matthatha, nananenith heau Nathan, nananenith heau David, 
LUK.3.32	Nananenith heau Jesse, nananenith heau Obed, nananenith heau Booz, nananenith heau Salmon, nananenith heau Naason, 
LUK.3.33	Nananenith heau Aminadab, nananenith heau Aram, nananenith heau Esrom, nananenith heau Phares, nananenith heau Juda, 
LUK.3.34	Nananenith heau Jacob, nananenith heau Isaac, nananenith heau Abraham, nananenith heau Thara, nananenith heau Nachor, 
LUK.3.35	Nananenith heau Saruch, nananenith heau Ragau, nananenith heau Phalec, nananenith heau Heber, nananenith heau Sala, 
LUK.3.36	Nananenith heau Cainan, nananenith heau Arphaxad, nananenith heau Sem, nananenith heau Noe, nananenith heau Lamech, 
LUK.3.37	Nananenith heau Mathusala, nananenith heau Enoch, nananenith heau Jared, nananenith heau Maleleel, nananenith heau Cainan, 
LUK.3.38	Nananenith heau Enos, nananenith heau Seth, nananenith heau Adam, nananenith heau Hejavaneauthau.
LUK.4.1	Nau Hejavaneauthusau wauwu haeechauchaunaude Vadanauwauthauwu haejeehedesa hehethee Jordan, nau haeyehauthaa Vadanauwauthauwu nauaunee, 
LUK.4.2	Yāyauau hese hananeedauchunesee haenayāthehaa Haujaune, nau hena hesee haeheejevethe: nau hāevathenesee, haenaāasenade waunee. 
LUK.4.3	Nau Haujaune hathāhuk, hith nananene Haāthauwuāvaa Hejavaneauthau hāedauwunene naa hauunauga hadejauaujaunenede. 
LUK.4.4	Nau Hejavaneauthusau haeauchuhanehe hathauhuk, Wauthaunauhuu henane hehauwuunaede jauaujaunau jasaa, hau heee haunauude hedanadedaunene Hejavaneauthu. 
LUK.4.5	Nau Haujaune haenauauhuchauhaa hauanee hadaujauudanenee, nau haenauhauthehaa vahee najanede hathāauauvaa henanedanede chauchaunu. 
LUK.4.6	Nau vahee nuu najawaude hadvenathane, nau hauwaunede, hathāhuk Haujaun: hanau henee nananenau devenanau; nau daun navadauvenau hadevenauau. 
LUK.4.7	Hith nananene henaheee hevevethedaunenagu, vahee hadnehanāhene. 
LUK.4.8	Nau Hejavaneauthusaun hanaāauchuhananadethāde nau hathāhuk, Hedehau naugauvaa, Haujau haugau hathauthaunauhuu, Nananene hadevevethedaunaude Vahadāde Hāsaunau, nau hanesāde haudnevevethedaunaude. 
LUK.4.9	Nau hanaāehauthāde Dādaunedan, nau haejenanaa naunauchuu vadannauauwuu, nau hith Haāthauwuāvaa Hejavaneauthau hauwujanauau hede hehethee, hathāhuk: 
LUK.4.10	Haugau hathauthaunauhuu, Hadāedauwunaude hedautheaunau haddunānaune: 
LUK.4.11	Nau hejadenenau hadeejedunānaune, havaaugugauusene heaudaa dasee hauunaugāe. 
LUK.4.12	Nau Hejavaneauthusaun hanaāauchuhananadethāde nau hathāhuk, Hasenehee, Nananene jevanayāthehene Vahadāde Hāsaunau. 
LUK.4.13	Nau hāevathenayāthedaude vahee, hanaāejathāaude haujau najee, 
LUK.4.14	Nau Hejavaneauthusau hanaāejaenaudāhede Vadanauwauthauwu haduu Gananee: nau hanaāauthedaunenede hanaāeneāsanaunee vahee hathāauau Gananee nauanee. 
LUK.4.15	Nau haeechauhautheha vevethahenauauwuu, nau vahee haevaveeneha. 
LUK.4.16	Nau haenauusa Nazareth, needaunauuchauhade: nau dajauaunee nesedaude haeyehau vevethahenauauwuu vadanesee, nau haetheaugu dasauhaudauau wauthaunauha. 
LUK.4.17	Nau haevenau hewauthaunauhanene haeyāhew Esaias. Nau hāegaunanauau wauthaunauha, haeveede hadauwauthaunauhunee, 
LUK.4.18	Vahadāde Hedauwauthauwu nanadeaunānau, hanau dehedusaanānau javeda hadnauthedaunu hethadenee waunauyaunee hadavenuhunethee: hanejevāde haudnenayauhu naudauwuthajauthee, hadnauthedanau haudjaejenanathee wauwaunauau, nau hadnejanauhauthāthee nanenauguthee, haud-jaejenanathee
LUK.4.19	Haudnauthedaudauwau hethadee jaunaunauau jaje Vahadāde. 
LUK.4.20	Nau haeauauvane wauthaunauha nau haejaevena vevethahehew, nau hanaāejanaugude. Nau vasesā vahee hathāanedauthee vevethahenauauwuu haenāauhauvanauau. 
