MAT.1.14	Aqkhin ngaol.
MAT.1.14	Aqkhin nail yaq neq,
MAT.1.14	Illiqov ngaol.
MAT.1.15	Illiqov nail yaq neq,
MAT.1.15	Illaqsaq ngaol.
MAT.1.15	Illaqsaq nail yaq neq,
MAT.1.15	Maqthaq ngaol.
MAT.1.15	Maqthaq nail yaq neq,
MAT.1.15	Yaqkov ngaol.
MAT.1.16	Yaqkov nail yaq neq,
MAT.1.16	Maqlil nail yovjil
MAT.1.16	Yaolsai ngaol.
MAT.1.16	Maqlil neq, Khali dai khul nail Yeiqsul bhai tsiq-a nail ngaol.
MAT.1.17	Alheel ngel-i mail, Aqbhaqlaqhaq nee mail Daqbhil bhai kev dai, tsel liq yeel ngaol. Daqbhil nail yeel nee mail Bhaqbhulloq milkhaoq bhai bhi nieil-aivq-u kev dai, tsel liq yeel ngaol. Bhaqbhulloq milkhaoq bhai bhi nieil-aivq-u nee mail Yeiqsul nail yeel bhai kev dai, tsel liq yeel ngaol.
MAT.1.18	Yeiqsul Khali doevq lee-a nail neq, niailhai ngaol. Aivq nail aqma Maqlil neq, Yaolsai bhai maol ail nail dai, ge ceiv-ai thaq nail ngaol. Thailhai ngaol-aoq, aqyu nvq gaq maq hevq maq maol pheeljaq-u nee mail Meeqnail Haolnail Aqhaqlal bhaqda nee, Maqlil yaq ceiv lai-a nail ngaol. 
MAT.1.19	Maqlil-i mail ge ceiv-ai thaq nail Yaolsai neq, tsaq nail daol nail tsaol-aq ngaol. Aivq Maqlil nail maivphaoq maq bhi cov-ail movq nail ngel-i mail, yu bhai maq bhi heeq nia dai, khaonq ha naol dai, noeq-ai thaq nail ngaol.
MAT.1.20	Yaolsai alhai noeq thailthaiq-u phao, aivq nvmav mav nail lavqkhoel Heeqphaq Miqyail nail nqtavq gaqkhoel teevq gaq dov lee khi ge nail: “Daqbhil nail yaq Yaolsai-ol, naoq-i mail hevq naol dai, ge ceiv-ai thaq nail Maqlil bhai hevq nail haqbhoil thaq geesil. Khul khi mail dai ngal-aq neq, Meeqnail Haolnail Aqhaqlal bhaqda nee, aivq yaq ceiv lai-a nail ngaol. 
MAT.1.21	Aivq yaqyov teevq gaq tsiq nail ngaol. Naol yaqyov al gaq bhai Yeiqsul
MAT.1.22	Al juq iqsanl mail pevq lal-a nail neq, Heeqphaq Miqyail aivq nail haqbhoil gedan nail gaq bhai juq khi, ge-ai thaq nail daoq bhi bhee lal-a nail ngaol. 
MAT.1.23	Aivq ge nail: “Heldaiq dei-eiq. Yaqmai-aq yaqnoil teevq gaq yaq ceiv lai khi, yaqyov teevq gaq ya tsiq nail ngaol. Yaqyov al gaq bhai Eilmaqnoeqlal dai, mil naol” dai, ge-ai thaq nail ngaol. Eilmaqnoeqlal dai ge nail neq, Miqyail ngadao nee mail jaol nail ngaol dai, ge movq nail ngaol.
MAT.1.24	A bhai nee ngal-aq, Yaolsai iqnoeq noeq lal khi, Heeqphaq Miqyail nail nqtavq gaqkhoel-i mail ge bhiq-a nail khe-ai, Maqlil bhai hevq-a nail ngaol. 
MAT.1.25	Thailhai ngaol-aoq, yaqyov al gaq maq doevq lee-u kev dai, aivq Maqlil nee maq iqthaiq tavq-al. Yaqyov al gaq doevq lee khi, aivq bhai Yeiqsul dai, mil bhiq-a nail ngaol.
MAT.2.1	Heeqphaq Heiqlol uvthaiq nail yanq bhai, Yuldav milkhaoq Bhaiqlaiqhaiq meenq bhai Yeiqsul doevq lee-a nail ngaol. Aq-u phao, neenoeq neekha aol nail tsaol-aq juq nlma dov khoeq phao nee mail, Yeiqlulsaqlaiq meenq bha lal kev-a nail ngaol. 
MAT.2.2	Aqyu juq ge nail: “Doevq lee-a nail Yuldav nail tsaol-aq nail heeqphaq al gaq khaq bha jaol nail-aiq. Nlma dov khoeq phao aivq nail aqgil dov lal nail bhai nvjuq ya moel khi, aivq bhai uqhuq thaoq lal-a nail ngaol” dai, ge bhiq-a nail ngaol.
MAT.2.3	Heeqphaq Heiqlol ganl al ganl ya gaiq-u phao, aivq khi mail Yeiqlulsaqlaiq meenq bha jaol nail tsaol-aq juq iqsanl mail, suqsaq nail lavqkhoel neema maq sal-ai bhiq ail. 
MAT.2.4	Heiqlol neq, Yuldav nail tsaol-aq juq nail Philma khi mail aoldaoq kovqdaoq cavq nail cov nail tsaol-aq iqsanl mail khul jil khi, “Khali khaq bhai doevq lee nail dai, gevq-ai thaq nail-aiq” dai, aqyu juq bhai naldaiq bhiq-a nail ngaol. 
MAT.2.5	Aqyu juq ge nail: “Yuldav milkhaoq Bhaiqlaiqhaiq meenq bhai doevq lee nail ngaol. Khul khi mail dai ngal-aq neq, Miqyail nail haqbhoil gedan nail teevq gaq-i mail gevq-ai thaq nail, niailhai jiav nail ngaol.
MAT.2.6	‘Yuldav milkhaoq
MAT.2.6	bhai jiav nail
MAT.2.6	Bhaiqlaiqhaiq meenq-ol.
MAT.2.6	Yuldav milkhaoq khe
MAT.2.6	heeqphaq juq uvthaiq nail
MAT.2.6	meenq lavqkhoel bhai
MAT.2.6	naol neq, yu nee maqtsil
MAT.2.6	theq nail meenq
MAT.2.6	maq ngel-ail.
MAT.2.6	Khul khi mail dai
MAT.2.6	ngal-aq neq,
MAT.2.6	ngaq nail jeq-e jaq-a
MAT.2.6	pevq nail Ilsaqleiqlal nail
MAT.2.6	jeq-e jaq-a bhai,
MAT.2.6	hevqdaiq bhiq nail
MAT.2.6	Heeqphaq neq,
MAT.2.6	naoq nail lavqkhoel bhai
MAT.2.6	dov lal nail ngaol’ dai,
MAT.2.6	gevq-ai thaq nail ngaol.”
MAT.2.7	Aq-u phao, Heiqlol neenoeq neekha aol nail tsaol-aq al juq bhai aqtsi tsu dai khul khi, aqgil al heeq dov lal-a nail yanq bhai naldaiq duq-a nail ngaol. 
MAT.2.8	A bhai nee ngal-aq, Heiqlol aqyu juq bhai, “Nuljuq yaq al gaq bhai laijai khi halpov ail yaoq. Halpov moel gaq haq neq, ngal iqsanl ail khi aivq bhai uqhuq ya thaoq dai, ngaq bhai ge gaiq lal yaoq” dai, ge bhiq khi, Bhaiqlaiqhaiq meenq bhai bhi ail-a nail ngaol.
MAT.2.9	Heiqlol aqyu juq bhai alhai ge bhiq gaq-u phao, aqyu juq sivtavq phao gaoq ail-a nail ngaol. Nlma dov khoeq phao nee aqyu juq-i mail ya moel-a nail aqgil al heeq, aqyu juq nail sivtavq phao ail thailthaiq khi, doevq lee-a nail yaqyov al gaq jaol nail ilkhaol kovtavq bhai teevq daol naq lai-a nail ngaol. 
MAT.2.10	Aqyu juq aqgil al heeq bhai ya moel-u phao, lavqkhiq tsail deedee lal bhiq-a nail ngaol. 
MAT.2.11	Aqyu juq ilkhaol lavqkhoel bhai aol lai-u phao, yaqyov khi mail aivq nail aqma Maqlil bhai ya moel khi, peevqceevq kovdoiq doiq nail lavqkhoel nee gaolbeiv khi uqhuq thaoq-a nail ngaol. A bhai nee ngal-aq, aqyu juq-i mail oil lavq-a nail aqphoiq kav nail kovpavq juq thunq nee bheq dov khi, yaqyov bhai danq bhiq-a nail ngaol. Aqyu juq-i mail oil lavq-a nail kovpavq juq neq, heel, laolbhaqoq dai khul nail huqbhiq nil nail aqthail khi mail mullaq dai khul nail huqbhiq nil nail aqtseel, niil juq ngaol. 
MAT.2.12	A bhai nee ngal-aq, “Heeqphaq Heiqlol jaol nail phao thaq kovq ail” dai, nvmav mav nail lavqkhoel nee Miqyail aqyu juq bhai ge bhiq-a nail ngaol. Alheel ngel-i mail, aqyu juq gailkhaol yaoq khaol yaoq nee aqyu juq nail milkhaoq bhai kovq ail-a nail ngaol.
MAT.2.13	Neenoeq neekha aol nail juq kovq ail jel gaq-u phao, Yaolsai nvmav mav nail lavqkhoel, Heeqphaq Miqyail nail nqtavq gaqkhoel teevq gaq bhai ya moel-a nail ngaol. Aivq Yaolsai bhai ge bhiq-a nail: “Thul yaoq. Aqyu nvq mayaq hevq khi Iljiltuv milkhaoq bhai tsaol-aivq yaoq. Ngal naoq bhai maq ge tsaoq lee-u kev dai, a bhai jaol yaoq. Khul khi mail dai ngal-aq neq, Heiqlol yaqyov thoil gaq bhai heivq nail dai khi, halpov nail ngaol” dai, ge bhiq-a nail ngaol. 
MAT.2.14	Aq-u phao Yaolsai thul khi, hul-iq tsilma aqyu nvq mayaq hevq khi, Iljiltuv milkhaoq bhai tsaol-aivq-a nail ngaol. 
MAT.2.15	Heiqlol sil-u kev dai, aqyu phaqyaq a bhai jaol-a nail ngaol. Ganl al neq, Miqyail aivq nail haqbhoil gedan nail teevq gaq bhai juq khi niailhai ge-ai thaq nail ngaol:
MAT.2.15	“ ‘Iljiltuv milkhaoq nee
MAT.2.15	dov lal yaoq’ dai,
MAT.2.15	ngaq nail Yaqyov bhai
MAT.2.15	ngal khul naol” dai,
MAT.2.15	aivq-i mail ge-ai thaq nail daoq al daoq bhee lal dai, pevq lal-a nail ngaol.
MAT.2.16	Neenoeq neekha aol nail tsaol-aq juq aivq bhai goiqbhaoq bhaoq khi kovq ail jel thaq nail niil dai, heeq nia-u phao, Heiqlol neema phail deedee lal bhiq-a nail ngaol. Aq-u phao, aivq-i mail neenoeq neekha aol nail juq bhai naldaiq duq-ai thaq nail yanq bhai saol-nvq daiq khi, Bhaiqlaiqhaiq meenq khi mail al nail aqjail bhai khal jaol nail, nvq kovq nee mail pul-nvq khe yaqyov juq iqsanl mail heivq ail yaoq dai, daoq bivq-a nail ngaol. 
MAT.2.17	Alhai nl-a nail lavqkhoel nee Miqyail nail haqbhoil gedan nail Yeiqlaqmil-i mail gevq-ai thaq nail daoq al daoq aq-u n-gaol bhee lal-a nail ngaol:
MAT.2.18	Aivq ge nail:
MAT.2.18	“Laqmal dai khul nail
MAT.2.18	jaol duq bhai
MAT.2.18	nioilkhaoq khaoq nail
MAT.2.18	aqthel khi mail
MAT.2.18	noeq dee noeq deel
MAT.2.18	khi nioil nail aqthel
MAT.2.18	ya gaiq nail ngaol.
MAT.2.18	Aivq nail yaq juq
MAT.2.18	bhaqda nee,
MAT.2.18	Laqkheiqlal
MAT.2.18	nioil nail ngaol.
MAT.2.18	Aivq nail yaq
MAT.2.18	maq jaol-aoq nail
MAT.2.18	ngel-i mail,
MAT.2.18	yu aivq bhai neema
MAT.2.18	maq bhi sal lal nia-ail” dai,
MAT.2.18	gevq-ai thaq nail ngaol.
MAT.2.19	Heeqphaq Heiqlol sil jel-u phao, Yaolsai Iljiltuv milkhaoq bhai nvmav mav nail lavqkhoel, Heeqphaq Miqyail nail nqtavq gaqkhoel teevq gaq bhai ya moel-a nail ngaol. 
MAT.2.20	Nqtavq gaqkhoel al gaq Yaolsai bhai ge bhiq-a nail: “Thul yaoq. Aqyu nvq mayaq hevq khi, Ilsaqleiqlal milkhaoq bhai kovq lai yaoq. Khul khi mail dai ngal-aq neq, yaqyov thoil gaq bhai heivq nail dai khi, halpov nail juq sil-aoq nail” dai, ge bhiq-a nail ngaol.
MAT.2.21	Aq-u phao, Yaolsai thul khi, aqyu nvq mayaq hevq khi, Ilsaqleiqlal milkhaoq bhai kovq lai-a nail ngaol. 
MAT.2.22+MAT.2.23	Thailhai ngaol-aoq, Heiqlol nail jiqdan aivq nail yaqyov Aqgeiqlal gaq Yuldav milkhaoq nail heeqphaq jiovq-nq thaq nail ganl, Yaolsai ya gaiq-u phao, aivq a bhai maq kovq lai tseq-ail. Aq-u phao, nvmav mav nail lavqkhoel nee, Miqyail nail nqtavq gaqkhoel aivq bhai teevq pov gaoq ge bhiq lee khi, Gaqliqlail milkhaoq bhai jiav nail Naqsaqlail meenq bhai jaol ail-a nail ngaol. Alheel ngel-i mail, Khali bhai Naqsaqlail meenq yaq dai khul nail ngaol dai, Miqyail nail haqbhoil gedan nail juq-i mail ge-ai thaq nail daoq al daoq bhee lal-a nail ngaol.
MAT.3.1	Aqn aqyanq al lavqkhoel, ulcuvq saol bhiq nail Yaolhaq dai, khul nail teevq gaq dov lal khi, Yuldav milkhaoq haqtsoiq haqyal bhai daoq cavq cavq bhiq-a nail ngaol. 
MAT.3.2	Aivq ge nail: “Oeqbal noeq pov yaoq. Khul khi mail dai ngal-aq neq, Nqtavq Milkhaoq kev lee-aiq nail ngaol” dai, gul nail ngaol. 
MAT.3.3	Miqyail nail haqbhoil gedan nail Ilsaqyal-i mail ge-ai thaq nail daoq neq, Yaolhaq bhai ge movq nail ngaol.
MAT.3.3	Aivq ge nail:
MAT.3.3	“Tsaol-aq teevq gaq
MAT.3.3	haqtsoiq haqyal bhai
MAT.3.3	jaol khi mailma-ail gul nail:
MAT.3.3	‘Heeqphaq lee nail
MAT.3.3	haqbhoil
MAT.3.3	gailkhaol lav daol khi,
MAT.3.3	aivq nail gailkhaol
MAT.3.3	daolcoev dai,
MAT.3.3	lav daol yaoq’ dai,
MAT.3.3	ge-ai thaq nail ngaol.”
MAT.3.4	Yaolhaq neq, laolthao nail aqmevq-i mail yavq-ai thaq nail aqgaq aqdoi doi khi, aqjiovq bhai jaiqyaq bavkov nail jiovqpavq pavq-nvq thaq nail ngaol. Aivq neq, noelbhoel khi mail bhaiqtsil bhaiqeel jaq nail ngaol. 
MAT.3.5	Aq-u phao, Yeiqlulsaqlaiq meenq bha jaol nail tsaol-aq juq maqkhaiq, Yuldav milkhaoq doi dai jaol nail tsaol-aq juq maqkhaiq, Yaoldaq laoljaol aqjail doi dai jaol nail tsaol-aq juq maqkhaiq, aivq jaol nail bha maodai lal-a nail ngaol. 
MAT.3.6	Aqyu juq yovqgavq nail oeqbal yovqgavq ge dov bhiq khi, Yaoldaq laoljaol bhai Yaolhaq-i mail ulcuvq bhi saol-a nail ngaol.
MAT.3.7	Phaqliqsail juq khi mail Saqduqgail juq iqsanl, aivq-i mail ulcuvq bhi saol nail dai khi, lee nail bhai Yaolhaq ya moel-u phao, aqyu juq bhai niailhai ge bhiq-a nail ngaol: “Haqeiv nail eellel khe-ai dul nail yaq juq-ol, yaqhao kev lee nail Miqyail neema phail nail phaq bhai ya jel-ail dai, nuljuq bhai khaq sil gaq ge lavq-a nail-aiq. 
MAT.3.8	Nuljuq oeqbal noeq pov-aoq thaq nail dai, bhaqlaoq kheq dai dov lal dai, doevq yaoq jaol yaoq. 
MAT.3.9	Aqbhaqlaqhaq neq, nvjuq nail aqbhu ngaol dai, ge haq neq, Miqyail neema phail nail phaq bhai ya jel-ail naol dai, nuljuq thaq noeq. Ngal nuljuq bhai ge lavq bhel. Lovmav niil juq iqsanl, Aqbhaqlaqhaq nail yaq pevq gil lal dai, Miqyail nl nia nail ngaol. 
MAT.3.10	Niil aq-il iqsanl, Miqyail neq, aqbhaol daoqthaoq bhai hailjaol bavq thaq-ai thaq nail ngaol. Alheel ngel-i mail, aqheeq aqmeeq maq heeq lee nail aqbhaol yaoq bhaol yaoq-ao nee bhai thul ha khi miqjaq lavqkhoel bhai bavq poiv nail ngaol.
MAT.3.11	Nuljuq oeqbal noeq pov-a nail ngel-i mail, ngal nuljuq bhai ulcuvq lavqkhoel-ai ulcuvq saol bhiq thailthaiq nail ngaol. Thailhai ngaol-aoq, ngaq nail haoqnao lee thailthaiq nail gaq neq, ngaq-ai nee maqtsil bhaqaoq eeq nail ngaol. Ngal neq, aivq nail saiqnaov neeqtsaq bhai pheel nail iqsanl maq geel-nvq-ail. Aivq neq, Meeqnail Haolnail Aqhaqlal lavqkhoel nee maqkhaiq, miqjaq
MAT.3.12	Aivq nail aqlavq bhai, gov bhoehaol nail tsalbhoe nieivq thaiq-ai thaq nail ngaol. Aivq aivq nail gov bhoi bhai bhoehaol khi, gov aqmal juq bhai neq, govjil lavqkhoel bhai phi bhoel nail ngaol. Thailhai ngaol-aoq, gov koevq juq bhai neq, teevq thal-iq maq miv lai nia nail miqjaq-i mail kheq ha nail ngaol” dai, Yaolhaq ge nail ngaol.
MAT.3.13	Aq-u phao, Yeiqsul ulcuvq saol nail dai khi, Gaqliqlail milkhaoq nee mail, Yaoldaq laoljaol bhai Yaolhaq jaol nail bha lee-a nail ngaol. 
MAT.3.14	Yaolhaq Yeiqsul bhai lav tsoiq khi ge nail: “Ngal neq, naoq-i mail ulcuvq bhi saol heeq phaq-ail tsaq nail tsaol-aq ngaol. Ngaq-i mail ulcuvq bhi saol nail dai, khi mail naol lee-a nail laiq” dai, naldaiq bhiq-a nail ngaol.
MAT.3.15	Thailhai ngaol-aoq, Yeiqsul aivq bhai ge bhiq-a nail: “Niil aq-il nl lavq yaoq. Khul khi mail dai ngal-aq neq, Miqyail nail neenoeq bhee lal dai, ngadao nl nail neq, tsaq nail ngaol” dai, ge bhiq-a nail ngaol. Aq-u phao, Yaolhaq aivq bhai ulcuvq saol bhiq-a nail ngaol.
MAT.3.16	Yeiqsul ulcuvq saol gaq khi, ulcuvq lavqkhoel nee dov lal-u phao, teevq pov taivq-ail, nqtavq phao lal khi, Miqyail nail Aqhaqlal khaoqkhoiq khe-ai aivq nail kovtavq bhai, deivq lee-a nail bhai, ya moel-a nail ngaol. 
MAT.3.17	“Tsaol-aq niil gaq neq, ngal mailma-ail gaiq-a nail ngaq nail Yaqyov ngaol. Ngal aivq bhai neekhaol sil deedee naol” dai, nqtavq nee aqthel meel dov-aivq leevq-a nail ngaol.
MAT.4.1	A bhai nee ngal-aq, neivq heeqphaq jalmul mul nail bhai Yeiqsul ya daq dai, Aqhaqlal Miqyail aivq bhai haqtsoiq haqyal bhai, hel-aivq-a nail ngaol. 
MAT.4.2	Yeiqsul neq, liq tsel n liq tsel kivq khul iqsanl maq jaq dai, jaol-u phao, aoq moevq lal bhiq-a nail ngaol. 
MAT.4.3	Aq-u phao, neivq heeqphaq Yeiqsul jaol nail bha lee khi ge nail: “Naol Miqyail nail Yaqyov ngel haq neq, lovmav niil juq bhai, khaqmul pevq lal yaoq dai, daoq bivq-ai thoq” dai, ge bhiq-a nail ngaol.
MAT.4.4	Thailhai ngaol-aoq, Yeiqsul aivq bhai ge bhiq-a nail: “Jalliq lavqkhoel bhai niailhai gevq-ai thaq nail ngaol: ‘Jaq nail phaq bhaqda nee taivq-ail, tsaol-aq yaq ya doevq nail maq ngel-ail. Miqyail nail moeqthaoq lavqkhoel nee mail dov lee-a nail daoq juq bhaqda nee iqsanl ya doevq nail ngaol’ ” dai, ge kovq bhiq-a nail ngaol.
MAT.4.5	A bhai nee ngal-aq, neivq heeqphaq neq, Yeiqsul bhai meeq nail haol nail meenq pevq nail Yeiqlulsaqlaiq meenq bha hel-aivq khi, uqhuq thaoq nail ilkhaol il ma nail khaolpoiv bha hevq dal laivq bhiq-a nail ngaol. 
MAT.4.6	Aq-u phao, aivq ge nail: “Naol Miqyail nail Yaqyov ngel haq neq, niilniai nee tev kha ail yaoq. Khul khi mail dai ngal-aq neq, Jalliq lavqkhoel bhai niailhai gevq-ai thaq nail ngaol:
MAT.4.6	‘Naoq bhai bhi heldaiq
MAT.4.6	phail nail dai khi,
MAT.4.6	Miqyail aivq nail
MAT.4.6	nqtavq gaqkhoel bhai
MAT.4.6	aivq daoq bivq-ai
MAT.4.6	thaq nail ngaol.
MAT.4.6	Naoq nail aqkhil
MAT.4.6	lovmav bhai
MAT.4.6	maq ya ga yao-ail dai,
MAT.4.6	aqyu juq naoq bhai
MAT.4.6	tsiq nail ngaol’ ” dai,
MAT.4.6	ge bhiq-a nail ngaol.
MAT.4.7	Thailhai ngaol-aoq, Yeiqsul aivq bhai ge bhiq-a nail: “ ‘Naol naoq nail Heeqphaq Miqyail bhai jalmul thaq mul’ dai, Jalliq lavqkhoel bhai gevq-ai thaq nail ngaol” dai, ge kovq bhiq-a nail ngaol.
MAT.4.8	A bhai nee ngal-aq, neivq heeqphaq Yeiqsul bhai moe deedee nail gaoqjaoq teevq jaoq nail kovtavq bhai gaoq hevq dal laivq khi, miltsaq kovtavq bhai khal jaol khal jiav nail milkhaoq iqsanl khi mail, milkhaoq al juq nail seiqleiq khaoqsail iqsanl, aivq bhai cavq naq bhiq khi, bhi moel-a nail ngaol. 
MAT.4.9	Neivq heeqphaq ge nail: “Naol ngaq bhai peevqceevq kovdoiq doiq khi, uqhuq thaoq lavq haq neq, niil juq iqsanl mail naoq bhai bivq naol” dai, ge bhiq-a nail ngaol.
MAT.4.10	Thailhai ngaol-aoq, Yeiqsul aivq bhai ge bhiq-a nail: “Neivq Saqdaq-ol, dov ail yaoq. Khul khi mail dai ngal-aq neq, ‘Naol naoq nail Heeqphaq Miqyail bhai taivq-ail uqhuq ya thaoq khi, aivq nail ganl taivq-ail ya nl nail ngaol’ dai, Jalliq lavqkhoel bhai gevq-ai thaq nail ngaol” dai, ge kovq bhiq-a nail ngaol.
MAT.4.11	Aq-u phao, neivq heeqphaq aivq jaol nail nee dov ail-a nail ngaol. A bhai nee ngal-aq, nqtavq gaqkhoel aivq bhai bhi jaq bhi daol khi tsaojao-ai bhiq lee-a nail ngaol.
MAT.4.12	Yaolhaq bhai bhi nieivq-a nail ganl Yeiqsul ya gaiq-u phao, aivq Gaqliqlail milkhaoq bha ail-a nail ngaol. 
MAT.4.13	Aivq Naqsaqlail meenq nee dov ail khi, Gaqliqlail nail ngaqkha daolbhaq bhai jiav nail Gaqbheiqneiqoq meenq bhai jaol ail-a nail ngaol. Gaqliqlail nail ngaqkha neq, Seiqbhulloq khi mail Naqtaqlil nail jeq-e nail jaol duq 
MAT.4.14	Ganl al ganl neq, Miqyail nail haqbhoil gedan nail Ilsaqyal-i mail ge-ai thaq nail daoq niil daoq bhee lal-a nail ngaol.
MAT.4.15	“Seiqbhulloq nail
MAT.4.15	jeq-e nail jaol duq
MAT.4.15	khi mail Naqtaqlil
MAT.4.15	jeq-e nail jaol duq bhai
MAT.4.15	jaol nail juq,
MAT.4.15	ngaqkha daol jail nail
MAT.4.15	gailkhaol bhai
MAT.4.15	jaol nail juq khi mail
MAT.4.15	Yaoldaq laoljaol a phao
MAT.4.15	lelkhel bhai jaol nail juq,
MAT.4.15	yu nail jeq-e jaq-a
MAT.4.15	jaol nail Gaqliqlail
MAT.4.15	milkhaoq bhai
MAT.4.15	jaol nail juq,
MAT.4.15	nuljuq iqsanl mail
MAT.4.15	naldaiq yaoq.
MAT.4.16	Aqnav nail
MAT.4.16	lavqkhoel bhai
MAT.4.16	jaol nail tsaol-aq,
MAT.4.16	kav deedee nail
MAT.4.16	aqbhaq bhai
MAT.4.16	ya moel nail ngaol.
MAT.4.16	Sil nail milkhaoq
MAT.4.16	khi mail
MAT.4.16	sil nail aqhaiq
MAT.4.16	lavqkhoel bhai
MAT.4.16	jaol nail
MAT.4.16	tsaol-aq nail haqbhoil,
MAT.4.16	aqbhaq bhaq
MAT.4.16	dov lee-a nail ngaol” dai,
MAT.4.16	ge-ai thaq nail ngaol.
MAT.4.17	Yanq al yanq nee mail dan khi Yeiqsul neq, “Nqtavq Milkhaoq kev lee-aiq nail ngel-i mail, oeqbal noeq pov yaoq” dai, daoq cavq cavq bhiq-a nail ngaol.
MAT.4.18	Yeiqsul Gaqliqlail ngaqkha daolbhaq bhai ail thailthaiq-u phao, Bheiqtuvluv dai khul nail Silmoq khi aivq nail jaqbheq Aqdaiqlaiq aqyu nvq mail ngaqkha lavqkhoel bhai ovjeel joe thailthaiq nail bhai ya moel-a nail ngaol. Aqyu nvq mail neq, delgil nieivq nail tsaol-aq ngaol. 
MAT.4.19	“Ngaq nail haoqnao tsaothel lavq yaoq. Ngal nul-nq nvq mail delgil nieivq nail khe-ai, tsaol-aq bhai halpov kovq nail tsaol-aq bhi jiovq naol” dai, Yeiqsul aqyu nvq mail bhai ge bhiq-a nail ngaol. 
