PSA.8.3	Pan virav orth an nevow, ober dha vysies : an loer ha'n ster a wrussys aga fastya;
PSA.8.4	Pyth yw den may perthydh kov anodho : ha mab-den may hwredh vri orto?
PSA.8.5	Ty re'n gwrug nebes isella ages an eledh : ha'y guruna gans golowder hag enor.
PSA.8.6	Ty a ros dhodho mestrynses war wriansow dha dhiwleuv : ty re worras pup-tra yn-dann y dreys.
PSA.8.7	Oll deves hag oghen : hag ynwedh bestes an gwel;
PSA.8.8	Ydhyn an nevow ha puskes an mor : kekemmys a dremen dre hynsyow an moryow.
PSA.8.9	A Arloedh agan Arloedh : ass yw bryntin dha Hanow yn oll an norvys.
PSA.9.1	My a'th wormel, A Arloedh, a leun golonn : my a dheriv oll dha varthusyon.
PSA.9.2	My a lowenha hag a vydh fest heudhik ynnos : my a gan gormola dhe'th Hanow, an Ughella.
PSA.9.3	Pan yw ow eskerens treylys war-dhelergh : i a drebuch ha mos dhe goll a-dheragos.
PSA.9.4	Rag ty re ventenas ow gwirvreus ha'm ken : ty re esedhas y'n se, ow preusi yn gwiryonedh.
PSA.9.5	Ty re geredhas an kenedhlow, ty re dhistruis an tebelwas : ty re dhefendyas aga hanow dhe-ves bys vykken ha bynnari.
PSA.9.6	An eskar yw treylys yn magoryow bys vykken : ty re dhiwreydhyas aga sitys; aga hovadh res eth dhe goll.
PSA.9.7	Mes an Arloedh a esedh yn y se bys vykken : ev re dharbaris y se rag breus.
PSA.9.8	Hag ev a vreus an nor yn gwiryonedh : ev a re gwirvreus dhe'n poblow yn ewnder.
PSA.9.9	An Arloedh ynwedh a vydh dinas dhe'n den truan : dinas yn prysyow anken.
PSA.9.10	Ha'n re a aswonn dha Hanow a drest ynnos : rag ty, A Arloedh, ny forsaksys seul a'th hwila.
PSA.9.11	Kenewgh gormola dhe'n Arloedh trigys yn Sion : derivewgh y wriansow ev yn mysk an poblow.
PSA.9.12	Rag neb a wovynn goes yn dial a berth kov anedha : ny ankev ev garm an voghosogyon.
PSA.9.13	Bydh grassyes orthiv, A Arloedh; mir orth ow anken, a wodhavav dhiworth an re a'm kas : ty neb a'm drehav dhiworth porthow ankow;
PSA.9.14	Rag may teriffiv oll dha wormola yn porthow myrgh Sion : my a lowenha y'th selwyans jy.
PSA.9.15	An kenedhlow re sedhas y'n pytt a wrussons : y'n roes a gudhsons, aga throes aga honan re beu kechys.
PSA.9.16	Aswonnys yw an Arloedh, ev re wrug breus : an tebelwas yw meglys gans ober y dhiwleuv y honan.
PSA.9.17	An debeles a dhehwel dhe ifarn : oll an kenedhlow hag a ankovas Duw.
PSA.9.18	Rag ny vydh an den edhommek ankevys bynitha : ha nyns a dhe goll bys vykken govenek an voghosogyon.
PSA.9.19	Sav, A Arloedh, na as den dhe dryghi : bedhes an kenedhlow breusys a-dheragos.
PSA.9.20	Gorr own ynna, A Arloedh : godhvydhes an kenedhlow nag yns marnas tus.
PSA.10.1	Prag, A Arloedh, y sevydh a-bell : prag yth omgelydh yn prysyow anken?
PSA.10.2	An tebelwas yn y woeth a helgh an den boghosek : bedhens i kechys gans an devisys a dybsons.
PSA.10.3	Rag an tebelwas a vost a vynnas y enev : an lader a gabel ha dispresya an Arloedh.
PSA.10.4	Yn goeth y fas, ny'n hwila an tebelwas : oll y dybyansow yw, Nyns eus Duw.
PSA.10.5	Y fordhow a sewen pup-prys : yma dha vreusow a-vann yn-mes a'y wel; ev a hwyth orth y eskerens oll.
PSA.10.6	Ev re leveris yn y golonn, Ny drebuchyav vy : a unn henedh dhe'n nessa ny vydhav yn anken.
PSA.10.7	Y anow yw leun a vollethi ha falsuri hag arwask : yn-dann y daves yma dregynn ha kammweyth.
PSA.10.8	Ev a esedh ow kontrewaytya y'n trevow : y'n kudhvaow ev a ladh an den gwiryon; y dhewlagas a aspi an anfeusik yn-dann gel.
PSA.10.9	Ev a gontrewayt y'n gudhva avel lew yn fow : ev a gontrewayt rag may talghenno an den boghosek.
PSA.10.10	Ev a dhalghenn an den boghosek : orth y denna yn y roes.
PSA.10.11	Ev a blatt, ev a bleg y'n dor : ha'n anfeusik a goedh yn y alloes.
PSA.10.12	Ev a leveris yn y golonn, Duw re ankovas : ev a gudh y fas, ha ny wel nevra.
PSA.10.13	Sav, A Arloedh; A Dhuw, drehav dha leuv : na ankov an voghosogyon.
PSA.10.14	Prag y hwra an tebelwas dispresya Duw : ow leverel yn y golonn, Ny wra ev attendya.
PSA.10.15	Ty re'n gwelas, rag ty a wra vri a dhregynn ha poenvos, dh'y gemmeres y'th tiwleuv : an anfeusik a gemmynn y honan dhiso jy; ty yw gwereser an omdhivas.
PSA.10.16	Torr bregh an tebelwas ha'n drogoberer : hwither y sherewneth ma na vo kevys namoy.
PSA.10.17	An Arloedh yw Myghtern bys vykken ha bynnari : an kenedhlow res eth dhe goll yn-mes a'y dir ev.
PSA.10.18	Arloedh, ty re glewas desir an re uvel : ty a gennerth aga holonn, ty a wra dhe'th skovarn klewes;
PSA.10.19	Dhe ri gwirvreus dhe'n omdhivas ha'n truan : ma na wrello den a'n nor gorra own namoy.
PSA.11.1	Y'n Arloedh y trestyav : fatell leverowgh dhe'm enev, Nij dhe'n menydh avel edhen?
PSA.11.2	Rag otta, an debeles a bleg an warak, i a dharbar aga sethow war an gordenn : rag may tennons y'n tewlder dhe'n re ewn aga holonn.
PSA.11.3	Mars yw an selyow distruys : pandr'a yll an den gwiryon dhe wul?
PSA.11.4	Yma an Arloedh yn y dempel sans : yma se an Arloedh y'n nevow.
PSA.11.5	Y dhewlagas a vir : kreghyn y dhewlagas a brev mebyon den.
PSA.11.6	An Arloedh a brev an den gwiryon ha'n tebelwas : ha'y enev a gas an den a gar garowder.
PSA.11.7	Ev a wra dhe golennow tan ha loskven koedha war an debeles avel glaw : gwyns gwyls a vydh kevrenn aga hanaf.
PSA.11.8	Rag an Arloedh yw gwiryon, ev a gar gwiryonedh : an den ewnhynsek a wel y fas.
PSA.12.1	Salw, A Arloedh, rag nyns eus unn dremas gesys : rag an dus len re dhifygas mes a vebyon den.
PSA.12.2	I a lever euveredh, pub den gans y hynsa : gans gweus fekyl ha kolonn dhewblek y kowsons.
PSA.12.3	An Arloedh a dregh oll gweusyow fekyl : an taves hag a lever taklow ughel;
PSA.12.4	Neb a leveris, Gans agan taves y tryghyn ni : agan gweusyow yw dhyn ni; piw yw arloedh warnan ni?
PSA.12.5	Drefenn an voghosogyon dhe vos ravnys : drefenn kynvann an edhommogyon,
PSA.12.6	Lemmyn my a sev, yn-medh an Arloedh : my a'n gorr y'n sawder a yeun ev.
PSA.12.7	Lavarow an Arloedh yw lavarow glan : avel arghans teudhys yn forn a bri, glanhes seythgweyth.
PSA.12.8	Ty a's syns, A Arloedh : ty a's gwith rag an genedhel ma bys vykken.
PSA.12.9	An debeles a gerdh a bub tu : ha bileni yw ughelhes yn mysk mebyon den.
PSA.13.1	Pygemmys prys A 
PSA.13.2	Pygemmys prys y hworrav fienasow y'm enev, ha galar y'm kolonn der an jydh : pygemmys prys y fydh ow eskar ughelhes warnav?
PSA.13.3	Mir, ha gorthyp dhymm, A Arloedh ow Duw : ro golow dhe'm dewlagas, ma na goskiv yn hun ankow;
PSA.13.4	Ma na lavarro ow eskar, My re dryghis er y bynn : ha ma na lowenhaho ow envi pan wrav vy trebuchya.
PSA.13.5	Mes my re drestyas y'th tregeredh : ow holonn a lowenha y'th selwyans.
PSA.13.6	My a gan dhe'n Arloedh : rag ev re beu hel orthiv.
PSA.14.1	An den anfur re leveris yn y golonn : Nyns eus Duw.
PSA.14.2	Podredhek yns i, hag i re wrug obereth kasadow : nyns eus denvyth a wrello dader.
PSA.14.3	An Arloedh a viras yn-nans dhiworth nev war vebyon den : dhe weles mars esa neb den fur ow hwilas Duw.
PSA.14.4	Pubonan re dreylyas a-denewen, podredhek yns i war-barth : nyns eus denvyth a wrello dader, nyns eus nagonan.
PSA.14.5	A ny gonvedh an dhrogoberoryon oll : hag i ow tybri ow fobel kepar dell dhebrons bara? Ny alwsons war Dhuw.
PSA.14.6	Ena yth esens i yn own bras : rag yma Duw gans an dus wiryon.
PSA.14.7	Hwi a dhispres kusul an den boghosek : mes an Arloedh yw y skovva.
PSA.14.8	A teffa selwyans Ysrael yn-mes a Sion! Pan dreyl an Arloedh kethneth y bobel : Yakob a lowenha, ha heudhik vydh Ysrael.
PSA.15.1	Arloedh, piw a drig y'th tylda : piw a annedh dha venydh sans?
PSA.15.2	Neb a gerdh heb namm : ha gul gwiryonedh, ha kewsel gwirder yn y golonn;
PSA.15.3	An den nag eus mikenn war y daves, ha na wra drogober dh'y hynsa : ha na wodhev sklander erbynn y gentrevek.
PSA.15.4	Neb a dhispres an podrynn yn y wolok ev : ha neb a wordh an re a berth own a'n Arloedh.
PSA.15.5	Neb a de ti dh'y hynsa : ha ny dreyl diworto.
PSA.15.6	Neb na ros y arghans yn oker : ha na gemmeras fals-wober erbynn an den gwiryon.
PSA.15.7	Neb a wra an taklow ma : ny vydh ow trebuchya bynitha.
PSA.16.1	Gwith vy, A Dhuw : rag ynnos jy y trestyav.
PSA.16.2	My re leveris dhe'n Arloedh : Ty yw ow Arloedh, nyns eus genev sewena a-der ty.
PSA.16.3	A-barth an syns usi y'n bro : ha'n re vryntin, yma oll ow lowena ynna i.
PSA.16.4	Aga galarow a voghha : seul a fysk war-lergh duw arall.
PSA.16.5	Ny offrynnav goes aga offrynnow-diwes : ha ny gemmerav aga henwyn y'm diwweus.
PSA.16.6	An Arloedh yw ow rann dhewisys ha'm hanaf : ty a venten ow hevrenn.
PSA.16.7	An rann re goedhas ragov yn tylleryow teg : devri yma dhymm ertach splann.
PSA.16.8	My a vennik an Arloedh, neb a ros dhymm kusul : devri ow lonethi a'm kesk yn termyn nos.
PSA.16.9	My re worras an Arloedh prest a-dheragov : drefenn y vos ev a'm leuv dheghow, ny drebuchyav vy.
PSA.16.10	Rakhenna heudhik yw ow holonn, ha'm enev a lowenha : ha'm kig ynwedh a drig yn sawder.
PSA.16.11	Rag ny vynnydh gasa ow enev yn ifarn : na ri dha Sans dhe weles an pytt.
PSA.16.12	Ty a dhiskwa dhymm an fordh a vywnans; y'th wolok jy yma lanwes lowena : y'th leuv dheghow yma joy nevra a bes.
PSA.17.1	Klew an gwir, A Arloedh, gwra vri a'm garm : ro skovarn dhe'm pysadow mes a dhiwweus heb gil.
PSA.17.2	Des ow breus yn-mes a-dhiworthis : gweles dha dhewlagas ewnder.
PSA.17.3	Ty re brovas ow holonn; ty re wrug vri ahanav y'n nos; ty re'm assayas ha ny gevsys sherewneth ynnov : ny vydh ow ganow ow pegha.
PSA.17.4	A-dro dhe oberow den, herwydh geryow dha dhiwweus : my re omwithas rag hynsyow an den garow.
PSA.17.5	Ow hammow re lenas fast orth dha hynsyow jy : ny drebuchyas ow threys.
PSA.17.6	My re elwis warnas, rag ty a worthyp dhymm, A Dhuw : pleg dha skovarn dhymm ha klew ow lavarow.
PSA.17.7	Diskwa marthusyon dha dregeredh, ty neb a selow an re a drest ynnos jy : neb a's delirv dre dha leuv dheghow dhiworth an re a sev er aga fynn.
PSA.17.8	Gwith vy avel byw an lagas : kudh vy yn-dann skeus dha eskelli,
PSA.17.9	Diworth an debeles a'm gwask : ow eskerens fell neb a omsett a-dro dhymm.
PSA.17.10	I a vayl aga holonn gans blonek : gans aga ganow i a lever yn hwoethus.
PSA.17.11	I a dheu yn-rag er ow fynn, lemmyn i a omsett a-dro dhymm : ervirys yns i ow thewlel dhe'n leur.
PSA.17.12	Haval yw dhe lew hwansek dhe skwardya y breydh : ha kepar ha lew yowynk ow skolkya yn-dann gel.
PSA.17.13	Sav, A Arloedh, deus er y bynn, ha'y dewlel yn-nans : delirv ow enev dhiworth an tebelwas, dre dha gledha;
PSA.17.14	Diworth tus, dre dha leuv, A Arloedh, dhiworth tus an bys ma : re gaffons aga rann y'n bywnans ma, ha bedhes aga thorr lenwys a'th kessydhyans kudh.
PSA.17.15	Bedhes aga fleghes lenwys : ha gasens remenant an kessydhyans dh'aga fleghes i.
PSA.17.16	Mes my a hwither war dha fas yn gwiryonedh : lowr vydh ragov, pan dhifunav, gweles dha furv.
PSA.18.1	My a'th kar, A Arloedh, ow nerth; an Arloedh yw ow harrek, ha'm kastell, ha'm delivrer : ow Duw, ow harrek krev may trestyav ynno, ow skoes, ha korn ow selwyans, ha'm dinas.
PSA.18.2	My a elow war an Arloedh, neb yw gwiw dhe vos gordhys : ytho my a vydh selwys a'm eskerens.
PSA.18.3	Yth esa kerdyn ankow a-dro dhymm : ha frosow sherewynsi a wrug euth dhymm.
PSA.18.4	Yth esa kerdyn ifarn a-dro dhymm : yth esa antylli mernans a-dheragov.
PSA.18.5	Y'm anken my a elwis war an Arloedh : ha dhe'm Duw y kriis vy.
PSA.18.6	Ev a glewas ow lev yn-mes a'n tempel : ha'm kri a-dheragdho a dheuth bys yn y dhiwskovarn.
PSA.18.7	Ena an nor a grenas ha kryghylli : ha selyow an menydhyow a grysyas ha krena, rag y vos serrys.
PSA.18.8	Mog a yskynnas mes a'y dhewfrik : ha tan a'y anow, ow tevorya; kolennow a dardhas yn flammow a-dheragdho.
PSA.18.9	Hag ev a blegyas an nevow, hag eth yn-nans : ha tewolgow esa yn-dann y dreys.
PSA.18.10	Hag ev a varghogas war jerub ha nija : ev a nijas uskis war eskelli an gwyns.
PSA.18.11	Ev a wrug tewlder y gudhans, y skovva ev a-dro dhodho : tewlder dowrow, ha kommol du an ebrenn.
PSA.18.12	Diworth an golowder a-dheragdho y tardhas y gommol : keser ha kolennow tan.
PSA.18.13	An Arloedh ynwedh a darenas y'n nevow, ha'n Ughella a ros y lev : keser ha kolennow tan.
PSA.18.14	Ev a dhellos y sethow ha skattra y eskerrens : lughesennow pals, ha'ga gorra yn deray.
PSA.18.15	Ena yth omdhiskwedhas goverow dowr, ha selyow an norvys a veu diskudhys, orth dha geredh, A Arloedh : orth hwyth anall dha dhewfrik.
PSA.18.16	Ev a dhellos dhiworth an ughelder ha'm kemmeres : ev a'm tennas mes a dowrow pals.
PSA.18.17	Ev a'm delivras dhiworth ow eskar galloesek ha'n re a'm kas : rag yth ens i re grev ragov.
PSA.18.18	I a dheuth er ow fynn yn jydh ow anfeusi : mes an Arloedh o ow skoedhyans.
PSA.18.19	Hag ev a'm dros yn-mes dhe dyller ledan : ev a'm delivras, drefenn ev dhe'm kara.
PSA.18.20	An Arloedh a'm gobras herwydh ow gwiryonedh : herwydh glander ow diwleuv yth attylis ev dhymmo vy.
PSA.18.21	Rag my re synsis fordhow an Arloedh : ha ny dhiberthis yn treus dhiworth ow Duw.
PSA.18.22	Rag yth esa oll y vreusow ev a-dheragov : ha ny wrugavy dh'y ordenansow diberth dhiworthiv.
PSA.18.23	Hag yth en vy divlam a-dheragdho : ha my a omwithas rag ow drogobereth.
PSA.18.24	Rakhenna an Arloedh re attylis dhymm herwydh ow gwiryonedh : herwydh glander ow diwleuv yn y wolok ev.
PSA.18.25	Gans an den tregeredhus ty a vydh tregeredhus : gans gour divlam ty a vydh divlam.
PSA.18.26	Gans an den glan ty a vydh glan : ha gans an den gorth ty a vydh gorth.
PSA.18.27	Rag ty a selow an bobel voghosek : mes ty a dhre yn-nans an dewlagas goethus.
PSA.18.28	Rag ty a enow ow hantol : an Arloedh ow Duw a wra dhe'm tewlder splanna.
PSA.18.29	Rag dredhos my a yll poenya erbynn lu : ha der ow Duw my a yll lemmel dres fos.
PSA.18.30	Duw yw divlam y fordh : lavar an Arloedh yw prevys; skoes yw dhe seul a drest ynno ev.
PSA.18.31	Rag piw yw Duw marnas an Arloedh : ha piw yw karrek marnas agan Duw ni?
PSA.18.32	Duw yw neb a worr grogys a nerth a-dro dhymm : hag a wra ow fordh divlam.
PSA.18.33	Ev a wra ow threys kepar ha treys ewigow : ha'm settya fyrv war dylleryow ughel.
PSA.18.34	Ev a dhysk dhe'm diwleuv gwerrya : ha'm dywvregh a bleg gwarak a vrest.
PSA.18.35	Ha ty re ros dhymm skoes dha selwyans : dha leuv dheghow a'm menten, ha'th weres re'm meurhas.
PSA.18.36	Ty a ros spas ledan rag ow hammow yn-dannov : ma na drebuchyas ow threys.
PSA.18.37	My a helgh ow eskerens ha'ga hachya : ha ny dhehwelav bys pan vons distruys.
PSA.18.38	My a's brew ma na allons sevel : i a goedh yn-dann ow threys.
PSA.18.39	Rag ty re worras grogys a nerth a-dro dhymm rag an gas : ty re worras yn-dannov an re a sevis er ow fynn.
PSA.18.40	Ty a ros dhymm gwarrow ow eskerens : may hallen vy distrui an re a'm kas.
PSA.18.41	I a grias, mes nyns esa neb a's salwa : war an Arloedh, mes ny worthybis dhedha.
PSA.18.42	My a's brewis munys avel doust a-dherag an gwyns : my a's skoellyas avel leys an stretys.
PSA.18.43	Ty re'm delivras dhiworth strifow an bobel, ha'm gorra yn penn an kenedhlow : pobel na aswonnis vy a wra ow servya.
PSA.18.44	Kettell glewons ahanav, gostydh yns i dhymmo : estrenyon a omblek dhymmo vy.
PSA.18.45	Estrenyon yw diskonfortys : i a dheu ow krena yn-mes a'ga heryow.
PSA.18.46	An Arloedh a vyw, ha bennigys re bo ow harrek : ha bedhes Duw ow selwyans ughelhes;
PSA.18.47	An Duw neb a ros dhymm dial : hag a worr an poblow yn-dannov.
PSA.18.48	Ev a'm delirv dhiworth ow eskerens, ha'm drehevel a-ugh an re a sev er ow fynn : ty a'm delirv dhiworth an den garow.
PSA.18.49	Rakhenna, my a'th wormel, A Arloedh, yn mysk an kenedhlow : ha kana gormola dhe'th Hanow.
PSA.18.50	Ev a re selwyans meur dh'y Vyghtern : hag a wra tregeredh dh'y Untys, dhe Davydh ha dh'y has bys vykken.
PSA.19.1	An nevow a dheriv golowder Duw : ha'n fyrmament a dhiskwa ober y dhiwleuv.
PSA.19.2	Dydh a gews orth dydh : ha nos a dhiskwa skentoleth dhe nos.
PSA.19.3	Nyns eus kows na geryow : nyns yw aga lev klewys.
PSA.19.4	Aga lev a yn-mes dhe oll an nor : ha'ga lavarow dhe bennow an norvys.
PSA.19.5	Ynna i y hworras ev tylda a-barth an howl, a dheu yn-mes avel gour pries dhiworth y jambour : ow lowenhe avel kampyer dhe boenya yn y hyns.
PSA.19.6	Ev a yn-mes a benn an nevow, hag yma y hyns dhe'n penn arall anedha : ha nyns eus travyth kudhys rag y doemmder.
PSA.19.7	Lagha an Arloedh yw perfydh, ow kul dhe'n enev dasvywa : dustuniow an Arloedh yw sur, ow ri furneth dhe'n re sempel.
PSA.19.8	Arghadowyow an Arloedh yw ewn, ow lowenhe an golonn : gorhemmynn an Arloedh yw pur, ow ri golow dhe'n dhewlagas.
PSA.19.9	Own an Arloedh yw glan, ow turya bys vykken : breusow an Arloedh yw len, ha gwiryon yn tien.
PSA.19.10	Moy desirys yns i ages owr, ages meur a owr fin : ha hwekka yns i es mel, ha'n gribenn mel.
PSA.19.11	Dha was ynwedh yw gwarnys gansa : yma gober meur dhe'n re a wra aga synsi.
PSA.19.12	Piw a woer konvedhes y gammweythyow : glanha vy dhiworth ow feghosow kudh.
PSA.19.13	Gwith dha was ynwedh rag peghosow bolder; na wrens i maystri warnav : ena y fydhav divlam, ha my a vydh glan a beghadow meur.
PSA.19.14	Bedhes lavarow ow ganow ha prederow ow holonn plegadow y'th wel : A Arloedh ow nerth ha'm dasprenyas.
